repeat,seed,fold,eval_split,model,encoder,probability_mode,true_label,pred_label,count
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,raw,1,3,6
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,raw,2,1,12
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,raw,2,2,71
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,raw,2,3,29
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,raw,3,1,3
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,raw,3,2,22
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,raw,3,3,27
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,1,13
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,2,15
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,3,6
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,1,12
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,2,71
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,3,29
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,1,3
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,2,22
1,20260606,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,3,27
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,raw,1,1,13
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,raw,1,2,18
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,raw,1,3,3
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,raw,2,1,20
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,raw,2,2,67
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,raw,2,3,25
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,raw,3,1,3
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,raw,3,2,21
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,raw,3,3,28
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,1,13
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,2,18
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,3,3
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,1,20
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,2,67
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,3,25
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,1,3
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,2,21
2,20260607,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,3,28
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,raw,1,1,15
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,raw,1,2,15
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,raw,1,3,4
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,raw,2,1,15
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,raw,2,2,67
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,raw,2,3,30
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,raw,3,1,3
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,raw,3,2,28
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,raw,3,3,21
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,1,15
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,2,15
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,3,4
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,1,15
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,2,67
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,3,30
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,1,3
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,2,28
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,3,21
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,1,1,16
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,1,2,13
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,1,3,5
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,2,1,16
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,2,2,64
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,2,3,32
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,3,1,5
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,3,2,28
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,3,3,19
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,1,16
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,2,13
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,3,5
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,1,16
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,2,64
