cv_balanced_accuracy_mean,cv_balanced_accuracy_sd,cv_ece_10_mean,cv_ece_10_sd,cv_folds,cv_macro_f1_mean,cv_macro_f1_sd,cv_ordinal_mae_mean,cv_ordinal_mae_sd,cv_quadratic_weighted_kappa_mean,cv_quadratic_weighted_kappa_sd,cv_severe_auroc_mean,cv_severe_auroc_sd,cv_severe_balanced_accuracy_mean,cv_severe_balanced_accuracy_sd,deployment_role,display_order,image_count,kind,model_id,model_label,oof_balanced_accuracy,oof_balanced_accuracy_high,oof_balanced_accuracy_low,oof_ece_10,oof_ece_10_high,oof_ece_10_low,oof_macro_f1,oof_macro_f1_high,oof_macro_f1_low,oof_ordinal_mae,oof_ordinal_mae_high,oof_ordinal_mae_low,oof_quadratic_weighted_kappa,oof_quadratic_weighted_kappa_high,oof_quadratic_weighted_kappa_low,oof_severe_auroc,oof_severe_auroc_high,oof_severe_auroc_low,oof_severe_balanced_accuracy,oof_severe_balanced_accuracy_high,oof_severe_balanced_accuracy_low,repeat_balanced_accuracy_max,repeat_balanced_accuracy_min,repeat_ece_10_max,repeat_ece_10_min,repeat_macro_f1_max,repeat_macro_f1_min,repeat_ordinal_mae_max,repeat_ordinal_mae_min,repeat_quadratic_weighted_kappa_max,repeat_quadratic_weighted_kappa_min,repeat_severe_auroc_max,repeat_severe_auroc_min,repeat_severe_balanced_accuracy_max,repeat_severe_balanced_accuracy_min,test_appearances_mean
0.5399180612415907,0.03395326380288899,0.07360238187241201,0.023382277971736337,15,0.5328517136394997,0.03130846783014658,0.4648925806286212,0.03097974147789305,0.3823912442559525,0.04802808227073184,0.6965402177730944,0.03655755773270112,0.6308868296176919,0.03576103616149102,primary tile image-only benchmark,0,988,image_only,image_tile_efficientnet_b0_meanmax,Tile EfficientNet-B0,0.5502524265520161,0.5859017599287777,0.5150596459514039,0.04971126626603556,0.08103076783087236,0.027379495846225246,0.5480552537325446,0.5832373049923495,0.5135763425779356,0.44534412955465585,0.4797570850202429,0.409919028340081,0.3997310407761394,0.45653003409978904,0.3430770114272875,0.7098863757035149,0.747451683126261,0.6713194223213338,0.6370553254752045,0.6716049431878517,0.6025031857279389,0.5445766291012529,0.5368350053199574,0.05845365554062782,0.024249417521623722,0.5357968162972958,0.5327207714633914,0.4665991902834008,0.4625506072874494,0.3916054822498215,0.3775854467828387,0.7007964319847085,0.6823192099394711,0.6401985770415206,0.6138472974407986,3.0
0.5368161794632383,0.032690387170134776,0.06552683299974903,0.025716973084565345,15,0.48497871230560546,0.03316886834328649,0.5712266488916234,0.04498119119065405,0.34617944773072895,0.050133647773784144,0.7068906382363271,0.03487693174747905,0.649681122888214,0.03891296118247002,single lightly fine-tuned same-split comparator,1,988,image_only,image_finetuned_efficientnet_b0,Lightly fine-tuned EfficientNet-B0,0.5550032028315202,0.5887749440861615,0.5204603663170696,0.05265410147686275,0.08494555227650678,0.030006542042479777,0.5041346037280676,0.5350630056827219,0.473072073941289,0.5475708502024291,0.5860323886639676,0.5091093117408907,0.37083765255357426,0.4244027575656472,0.31587225678169534,0.7201019432940426,0.7558536423489434,0.6836022618668366,0.6553679515769353,0.6895826696400127,0.621386057130721,0.5479795018782707,0.5157459883178077,0.05210123576920585,0.040122875628344684,0.498441670617168,0.46599593051073107,0.5941295546558705,0.5506072874493927,0.36841448773718755,0.31489701261782455,0.7216257831581183,0.6970744398428375,0.6631358182011257,0.6407348412445577,3.0
0.5036600110129522,0.048837714165523564,0.09304269399077018,0.03979449193960392,15,0.49281779715683527,0.044834254397648966,0.5131842964330275,0.04106884238293518,0.341895953777629,0.06068074353657103,0.6910850430794024,0.044241752317993946,0.6279940356894425,0.04161036999229239,simple whole-image image-only reference,2,988,image_only,image_efficientnet_b0,Whole-image EfficientNet-B0,0.5098848066358327,0.5451124112435672,0.4744577782663453,0.026599509862295576,0.06449158905494698,0.0178721831489442,0.5042853271944447,0.5366678956448367,0.46975312040201433,0.4908906882591093,0.5253036437246964,0.4574898785425101,0.3665690382432488,0.4205292985736017,0.3101596462362008,0.7031591802060104,0.7399705320165658,0.6658055909525327,0.6395136455346714,0.6725765902091961,0.6052964054369756,0.5137887325472824,0.49798357327427095,0.08535187054507665,0.035499431156624156,0.5073221869836962,0.4842953573733962,0.5293522267206477,0.49291497975708504,0.3585425356102935,0.33348596323545754,0.6893649782308591,0.6805139641074652,0.6309281087395137,0.6243442709992566,3.0
0.4797960209724916,0.032629568047408394,0.07655321663779367,0.018298517318212023,15,0.4813075677428564,0.03352504905627344,0.5009827547898614,0.037473941778181453,0.2863340437262709,0.06907810188671898,0.6506220858557684,0.038615232791767776,0.6098796807096567,0.037704872659709704,predeclared stronger encoder check,3,988,image_only,image_resnet50,Whole-image ResNet50,0.49959801750157423,0.5337666384383211,0.4648359159555295,0.04219163876946259,0.07391577296494384,0.0232413857524707,0.5035153376567134,0.5372051025196543,0.4684808176100377,0.4777327935222672,0.5121457489878543,0.444331983805668,0.3142602281155412,0.37390544720335234,0.25351974902363045,0.6630243177232664,0.7034417808219179,0.6220982000637145,0.6335616438356164,0.6668762610173091,0.5994612137623447,0.4861702820663149,0.47203140946301003,0.05486152234446585,0.050236365614255346,0.4876278110624104,0.4764202493331857,0.5020242914979757,0.5,0.29533070088845015,0.27610405931883875,0.6535945630243177,0.6444780715726877,0.6124933630667941,0.6059626207921843,3.0
0.5445455960161844,0.0340100508295981,0.07358655907439857,0.018288003522969967,15,0.48498812913316,0.031746168257659094,0.5816284674152694,0.04655996500302458,0.26052675472807885,0.06280790208789797,0.5854562249908745,0.05061503584496027,0.568072515272354,0.023695830703054626,metadata guardrail,4,988,metadata_guardrail,age_sex,Age/sex guardrail,0.5425992877771263,0.5733160434716521,0.5116797426334876,0.05641150098686226,0.0887870182692258,0.034291275043909275,0.4837508276223061,0.5138570474644008,0.4537335019966299,0.5850202429149798,0.6234817813765182,0.5465587044534413,0.25550124158610676,0.31065956204683853,0.20130897083580945,0.5836227036211108,0.6245074068174578,0.5422909366040141,0.5745991292343634,0.6040193267494955,0.5473501380482106,0.547172008338219,0.5394377130697241,0.06625523933517716,0.05002191945740743,0.49203132302607605,0.4764127942794285,0.5961538461538461,0.5718623481781376,0.2726101017044479,0.2371373322534518,0.5879685674843368,0.5619464797706276,0.5790432197090369,0.5557608580227249,3.0
0.5081585625703273,0.05243455947901201,0.08011734008560548,0.03275182864899971,15,0.4981388546583372,0.048226558526894135,0.5044112871524039,0.043827668093537865,0.3519567081489841,0.07166934943459068,0.690566437323085,0.0450171781782717,0.6370723913028506,0.03294553586817396,"metadata sensitivity, not primary",5,988,metadata_sensitivity,image_plus_age_sex,Image plus age/sex,0.5207320912861269,0.5561030226043906,0.48583328583371327,0.022940098784360728,0.062127063114514866,0.019171855845984912,0.5150719806457512,0.5477797182137984,0.48192868820877804,0.4797570850202429,0.5131578947368421,0.44635627530364375,0.3830372428503269,0.43536393994143663,0.32686486764394745,0.7041308272273548,0.7420890410958904,0.6655669268344483,0.6431719231177657,0.6772878836147392,0.6081525432728047,0.525406325320826,0.4982007143942848,0.0865215867609071,0.03229048781477404,0.5181022936547799,0.4867978705774953,0.5232793522267206,0.4817813765182186,0.3790700468581041,0.3334880012253302,0.6918179887437613,0.6756026335350961,0.6457098863757035,0.6294414357013911,3.0
0.5047466422466422,0.05233054230934401,0.07429079968529662,0.029498515711753912,15,0.4942249036024432,0.046434731234278055,0.5084687825804577,0.0424515673473333,0.351417467599864,0.07486181600725422,0.6871851691150643,0.049187395877420916,0.6364804369236279,0.03314089427865026,non-deployment upper-bound sensitivity,6,988,upper_bound,image_plus_downstream_age_sex_upper_bound,Image plus downstream upper bound,0.515126321846568,0.5493379706533776,0.4809557873537012,0.02146858186351158,0.059350093088275414,0.015638585455919517,0.5095641981401958,0.5425307973654602,0.4758669756761891,0.4848178137651822,0.5192307692307693,0.451417004048583,0.38082523025501935,0.4330965549730141,0.3265690941302823,0.6996230221939046,0.7376081820112563,0.6618348465541043,0.6471487734947435,0.68068108208559,0.6131492248062016,0.5169994354330879,0.4982286713134867,0.06429190492664731,0.03953627224732471,0.5081626476097926,0.48740695655328564,0.521255060728745,0.4939271255060729,0.3749463279158788,0.33911627088512786,0.6868057767866624,0.6760592545396623,0.6409843899330997,0.6293246256769671,3.0
0.5680857813210755,0.03090965071668501,0.0781048708129626,0.023465177751181326,15,0.5062762425734488,0.027690174291126288,0.5442308020988224,0.03197903943082995,0.3101391455371723,0.05133534835681234,0.6367142571816223,0.0481268628433946,0.5840342775677184,0.0364052283930658,non-deployment upper-bound sensitivity,7,988,upper_bound,downstream_plus_age_sex,Downstream plus age/sex upper bound,0.5771439971337372,0.6069200092827829,0.5468637697326992,0.056666840187072964,0.08737835356650284,0.03349181549375832,0.5160802097947416,0.5463534003498255,0.485468141322625,0.5334008097165992,0.5708502024291497,0.4959514170040486,0.3240993379324587,0.3745125629905841,0.2720713001590516,0.6367048954019326,0.6766050759265159,0.5969783370500159,0.5790485292556016,0.6141843209089943,0.5449506212169482,0.5759255640240591,0.5575573252556837,0.06182879183336141,0.030663034017264074,0.5135734208666224,0.496250152893077,0.5597165991902834,0.5354251012145749,0.32237419354838714,0.28845447109172173,0.6434772220452374,0.6238239354359137,0.5928639694170118,0.5762928745885101,3.0
0.33333333333333326,5.745950043620392e-17,0.0019129398484807325,0.0006276409643443235,15,0.24117200821240908,0.00039526997193693037,0.4331948930933702,0.001456041786334318,0.0,0.0,0.5,0.0,0.5,0.0,minimum class-prior baseline,8,988,baseline,majority_class,Majority class,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.256299920233573e-06,3.0317532867579764e-05,3.269929014199091e-07,0.24117140396210165,0.24117140396210165,0.24117140396210165,0.4331983805668016,0.4331983805668016,0.4331983805668016,0.0,0.0,0.0,0.4971779760008495,0.5362510619093129,0.45746256769671867,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,2.256299920122551e-06,2.256299920122551e-06,0.24117140396210165,0.24117140396210165,0.4331983805668016,0.4331983805668016,0.0,0.0,0.49806201550387597,0.49806201550387597,0.5,0.5,3.0
