repeat,seed,fold,eval_split,model,encoder,probability_mode,bin,n,confidence_mean,accuracy
2,20260607,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.3-0.4,13,0.38436184,0.38461538
2,20260607,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.4-0.5,64,0.44881885,0.48437500
2,20260607,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.5-0.6,63,0.54543901,0.65079365
2,20260607,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.6-0.7,31,0.63137454,0.41935484
2,20260607,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.7-0.8,18,0.73351720,0.61111111
2,20260607,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.8-0.9,9,0.83095799,0.77777778
2,20260607,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.3-0.4,11,0.37845036,0.27272727
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.4-0.5,52,0.46298444,0.34615385
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.5-0.6,63,0.54058774,0.52380952
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.6-0.7,34,0.64584746,0.47058824
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.7-0.8,21,0.74993915,0.66666667
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.8-0.9,15,0.84769615,0.53333333
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.9-1.0,2,0.92773720,1.00000000
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.3-0.4,25,0.37723925,0.36000000
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.4-0.5,97,0.44771135,0.45360825
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.5-0.6,45,0.53873492,0.46666667
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.6-0.7,22,0.64006614,0.63636364
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.7-0.8,9,0.73507204,0.66666667
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.8-0.9,0,0.00000000,0.00000000
2,20260607,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.3-0.4,11,0.37996362,0.54545455
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.4-0.5,51,0.45883964,0.52941176
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.5-0.6,55,0.54626966,0.50909091
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.6-0.7,48,0.64029878,0.41666667
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.7-0.8,19,0.73800332,0.52631579
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.8-0.9,11,0.84866468,0.81818182
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.9-1.0,3,0.90944366,0.33333333
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.3-0.4,25,0.37767617,0.44000000
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.4-0.5,89,0.44829877,0.52808989
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.5-0.6,62,0.53724060,0.48387097
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.6-0.7,15,0.64359102,0.66666667
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.7-0.8,7,0.74263807,0.42857143
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.8-0.9,0,0.00000000,0.00000000
2,20260607,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.3-0.4,42,0.37728198,0.52380952
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.4-0.5,106,0.44645470,0.49056604
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.5-0.6,39,0.53521921,0.56410256
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.6-0.7,11,0.62569141,0.45454545
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.7-0.8,0,0.00000000,0.00000000
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.8-0.9,0,0.00000000,0.00000000
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.9-1.0,0,0.00000000,0.00000000
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.3-0.4,12,0.37576659,0.58333333
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.4-0.5,65,0.44952552,0.46153846
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.5-0.6,70,0.54420951,0.51428571
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.6-0.7,33,0.64909025,0.57575758
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.7-0.8,14,0.75340363,0.42857143
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.8-0.9,4,0.83023135,0.75000000
2,20260607,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.3-0.4,43,0.37537909,0.46511628
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.4-0.5,101,0.44252584,0.49504950
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.5-0.6,42,0.53376709,0.66666667
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.6-0.7,11,0.63195334,0.36363636
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.7-0.8,0,0.00000000,0.00000000
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.8-0.9,0,0.00000000,0.00000000
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.9-1.0,0,0.00000000,0.00000000
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.3-0.4,16,0.37592837,0.50000000
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.4-0.5,72,0.45421964,0.51388889
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.5-0.6,53,0.54441247,0.45283019
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.6-0.7,36,0.64177187,0.61111111
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.7-0.8,14,0.74129696,0.64285714
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.8-0.9,6,0.82524680,0.33333333
2,20260607,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.3-0.4,15,0.38200956,0.40000000
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.4-0.5,64,0.44962286,0.32812500
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.5-0.6,52,0.54746050,0.48076923
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.6-0.7,28,0.65019542,0.35714286
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.7-0.8,28,0.74016317,0.60714286
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.8-0.9,9,0.86078431,0.55555556
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.9-1.0,1,0.90163486,1.00000000
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.3-0.4,29,0.37854088,0.37931034
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.4-0.5,81,0.44534132,0.39506173
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.5-0.6,45,0.54011869,0.40000000
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.6-0.7,32,0.63921733,0.56250000
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.7-0.8,8,0.75820192,0.50000000
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.8-0.9,2,0.80828302,1.00000000
2,20260607,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.3-0.4,23,0.37548690,0.30434783
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.4-0.5,52,0.45682292,0.44230769
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.5-0.6,55,0.55093714,0.47272727
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.6-0.7,37,0.65249847,0.51351351
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.7-0.8,17,0.74380517,0.64705882
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.8-0.9,12,0.82313830,0.58333333
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.9-1.0,1,0.91449292,0.00000000
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.3-0.4,33,0.37061415,0.36363636
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.4-0.5,72,0.44991673,0.44444444
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.5-0.6,55,0.54282314,0.47272727
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.6-0.7,26,0.63906798,0.69230769
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.7-0.8,10,0.72791714,0.50000000
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.8-0.9,1,0.82372098,0.00000000
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.3-0.4,34,0.37356193,0.41176471
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.4-0.5,68,0.44951789,0.44117647
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.5-0.6,58,0.54105311,0.51724138
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.6-0.7,25,0.63873121,0.68000000
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.7-0.8,10,0.75590010,0.50000000
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.8-0.9,2,0.82175109,0.00000000
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.9-1.0,0,0.00000000,0.00000000
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.3-0.4,30,0.37615476,0.40000000
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.4-0.5,57,0.45057700,0.45614035
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.5-0.6,60,0.54506526,0.50000000
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.6-0.7,31,0.64234087,0.54838710
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.7-0.8,12,0.74509048,0.83333333
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.8-0.9,7,0.84398576,0.14285714
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.3-0.4,22,0.37850488,0.40909091
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.4-0.5,81,0.44818782,0.54320988
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.5-0.6,62,0.53825291,0.48387097
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.6-0.7,22,0.64361392,0.54545455
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.7-0.8,10,0.74632358,0.70000000
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.8-0.9,1,0.83201782,1.00000000
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.9-1.0,0,0.00000000,0.00000000
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.3-0.4,14,0.37579709,0.42857143
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.4-0.5,76,0.45024002,0.53947368
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.5-0.6,65,0.54853221,0.47692308
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.6-0.7,24,0.64348340,0.50000000
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.7-0.8,15,0.75239194,0.66666667
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.8-0.9,4,0.83012270,0.75000000
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.3-0.4,15,0.37380700,0.26666667
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.4-0.5,60,0.44751892,0.48333333
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.5-0.6,45,0.54644475,0.55555556
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.6-0.7,49,0.64770213,0.53061224
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.7-0.8,14,0.74159945,0.42857143
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.8-0.9,11,0.83788532,0.63636364
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.9-1.0,4,0.92638849,1.00000000
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.3-0.4,49,0.37524012,0.44897959
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.4-0.5,83,0.44791735,0.55421687
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.5-0.6,50,0.53405319,0.44000000
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.6-0.7,11,0.63781719,0.54545455
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.7-0.8,5,0.74161677,1.00000000
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.8-0.9,0,0.00000000,0.00000000
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.3-0.4,14,0.36782467,0.28571429
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.4-0.5,59,0.45955575,0.38983051
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.5-0.6,53,0.54340225,0.54716981
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.6-0.7,35,0.64386465,0.45714286
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.7-0.8,25,0.75490915,0.48000000
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.8-0.9,12,0.86138557,0.50000000
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.9-1.0,0,0.00000000,0.00000000
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.3-0.4,38,0.37264836,0.50000000
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.4-0.5,99,0.44369490,0.44444444
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.5-0.6,46,0.54787804,0.41304348
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.6-0.7,12,0.64656899,0.50000000
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.7-0.8,3,0.70653038,0.66666667
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.8-0.9,0,0.00000000,0.00000000
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.3-0.4,14,0.38438712,0.35714286
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.4-0.5,63,0.45126987,0.44444444
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.5-0.6,53,0.54528662,0.41509434
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.6-0.7,37,0.64441974,0.56756757
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.7-0.8,17,0.73951793,0.58823529
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.8-0.9,13,0.83680662,0.61538462
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,0.9-1.0,1,0.92202995,0.00000000
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.3-0.4,20,0.38177692,0.40000000
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.4-0.5,73,0.44990616,0.42465753
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.5-0.6,57,0.54744707,0.47368421
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.6-0.7,27,0.64187630,0.62962963
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.7-0.8,17,0.75334835,0.52941176
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.8-0.9,4,0.83481989,0.50000000
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.3-0.4,15,0.36953471,0.46666667
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.4-0.5,60,0.45546702,0.46666667
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.5-0.6,56,0.54440090,0.48214286
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,0.6-0.7,28,0.64625655,0.53571429
