repeat,seed,fold,eval_split,model,encoder,probability_mode,bin,n,confidence_mean,accuracy
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,38,0.64117796,0.65789474
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,13,0.76400865,0.69230769
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,4,0.82201977,0.50000000
2,20260607,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,6,0.37410753,0.16666667
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,34,0.46006773,0.20588235
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,40,0.55117314,0.47500000
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,30,0.65392449,0.60000000
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,36,0.74984037,0.55555556
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,25,0.84527403,0.56000000
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,27,0.94902256,0.74074074
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,24,0.37843156,0.20833333
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,75,0.45069907,0.44000000
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,50,0.54995193,0.60000000
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,28,0.64287940,0.50000000
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,14,0.73740612,0.85714286
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,6,0.83287261,0.83333333
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,1,0.92477076,0.00000000
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,2,0.35597683,0.00000000
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,26,0.46357071,0.50000000
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,43,0.54425780,0.39534884
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,33,0.65435979,0.33333333
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,41,0.74683166,0.56097561
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,28,0.84906892,0.53571429
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,25,0.94609166,0.76000000
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,16,0.37887160,0.37500000
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,73,0.45241693,0.38356164
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,61,0.54701236,0.54098361
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,26,0.64193992,0.53846154
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,18,0.73749189,0.83333333
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,4,0.83378733,0.50000000
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,4,0.39168254,0.75000000
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,27,0.46316244,0.18518519
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,53,0.54466319,0.52830189
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,39,0.64606754,0.53846154
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,22,0.75133712,0.59090909
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,27,0.85582929,0.59259259
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,26,0.95137392,0.65384615
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,10,0.38026893,0.30000000
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,67,0.45174277,0.46268657
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,53,0.53662265,0.50943396
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,28,0.64555367,0.60714286
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,24,0.73721332,0.62500000
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,12,0.85497747,0.66666667
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,4,0.93832840,0.50000000
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,6,0.38346613,0.33333333
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,21,0.45877887,0.57142857
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,52,0.54650040,0.38461538
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,37,0.64937554,0.45945946
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,31,0.73827228,0.54838710
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,27,0.85725562,0.62962963
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,23,0.94739855,0.82608696
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,13,0.37621282,0.30769231
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,59,0.45522606,0.45762712
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,59,0.54572398,0.44067797
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,33,0.64654140,0.63636364
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,21,0.74900727,0.76190476
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,9,0.84537131,0.77777778
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,3,0.91479852,1.00000000
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,7,0.38330423,0.14285714
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,28,0.46092956,0.57142857
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,39,0.55423264,0.35897436
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,40,0.65965796,0.42500000
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,40,0.74924160,0.35000000
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,24,0.84769495,0.58333333
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,19,0.93967629,0.78947368
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,21,0.37881586,0.38095238
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,55,0.44898271,0.47272727
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,70,0.54874420,0.35714286
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,31,0.64162248,0.51612903
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,15,0.74838555,0.80000000
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,5,0.83296612,0.80000000
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,5,0.38722424,0.60000000
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,16,0.46705621,0.37500000
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,51,0.54076967,0.47058824
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,45,0.64981479,0.66666667
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,33,0.74195733,0.51515152
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,26,0.85248971,0.50000000
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,21,0.94664421,0.71428571
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,12,0.37748117,0.41666667
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,73,0.45979029,0.47945205
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,60,0.54757410,0.61666667
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,29,0.64786898,0.55172414
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,16,0.74134220,0.56250000
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,5,0.85064368,0.80000000
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,2,0.92758033,1.00000000
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,3,0.37533230,0.33333333
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,21,0.45637999,0.57142857
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,38,0.55819299,0.42105263
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,47,0.65517892,0.53191489
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,32,0.74760992,0.59375000
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,34,0.84614891,0.47058824
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,22,0.94938975,0.77272727
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,16,0.38023764,0.56250000
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,59,0.45969818,0.45762712
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,64,0.53991159,0.57812500
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,38,0.64244800,0.47368421
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,12,0.73887082,0.58333333
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,6,0.84414376,1.00000000
2,20260607,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,2,0.91301077,1.00000000
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,2,0.37356713,1.00000000
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,23,0.46632478,0.39130435
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,50,0.54748102,0.40000000
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,41,0.65519764,0.39024390
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,32,0.75128813,0.59375000
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,29,0.84093366,0.62068966
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,21,0.95111810,0.66666667
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,11,0.37890593,0.54545455
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,76,0.45201813,0.39473684
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,60,0.54638287,0.51666667
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,29,0.63098446,0.58620690
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,16,0.74559715,0.62500000
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,6,0.83024619,0.66666667
2,20260607,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,2,0.49223166,0.50000000
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,15,0.56552791,0.40000000
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,11,0.64674569,0.45454545
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,9,0.76660697,0.55555556
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,25,0.85459050,0.44000000
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,136,0.98758793,0.54411765
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,5,0.38012685,0.40000000
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,38,0.45961715,0.31578947
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,46,0.54862959,0.65217391
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,37,0.65457754,0.48648649
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,27,0.75014717,0.51851852
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,28,0.83707712,0.60714286
3,20260608,0,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,17,0.93303437,0.52941176
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,1,0.39198440,1.00000000
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,1,0.45897490,0.00000000
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,8,0.53799901,0.25000000
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,15,0.65541556,0.33333333
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,17,0.76253435,0.41176471
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,19,0.85938734,0.36842105
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,137,0.98453218,0.48175182
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,9,0.37854109,0.33333333
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,39,0.45481029,0.38461538
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,41,0.55033351,0.31707317
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,42,0.64958961,0.38095238
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,33,0.74980338,0.57575758
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,21,0.85319028,0.61904762
3,20260608,0,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,13,0.94725892,0.69230769
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,3,0.37757730,0.66666667
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,30,0.46475403,0.33333333
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,44,0.54924509,0.45454545
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,47,0.64607077,0.51063830
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,30,0.74732833,0.46666667
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,29,0.83858491,0.62068966
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,15,0.95299203,0.60000000
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,5,0.37338499,0.40000000
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,54,0.45321096,0.40740741
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,61,0.54501434,0.50819672
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,37,0.64139554,0.43243243
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,28,0.73857535,0.60714286
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,8,0.86379645,0.62500000
3,20260608,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,5,0.93139560,0.80000000
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,2,0.35487385,0.50000000
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,29,0.45436213,0.31034483
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,50,0.54914107,0.54000000
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,39,0.64646216,0.58974359
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,30,0.74711817,0.60000000
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,27,0.84666463,0.70370370
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,21,0.94662092,0.80952381
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,7,0.37562341,0.28571429
